"order_id","order_date","customer_id","contact_name","product_id","product_name","category_id","unit_price","units_in_stock","units_on_order","reorder_level","discontinued","order_id-2","product_id-2","unit_price-2","quantity","discount","employee_id","birth_date","hire_date","category_id-2","category_name","shipper_id","company_name"
10498,"1997-04-07","HILAA","Carlos Hernández",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10498,24,"4.5",14,"0",8,"1958-01-09","1994-03-05",1,"Beverages",2,"United Package"
10498,"1997-04-07","HILAA","Carlos Hernández",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10498,40,"18.4",5,"0",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10498,"1997-04-07","HILAA","Carlos Hernández",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10498,42,"14",30,"0",8,"1958-01-09","1994-03-05",5,"Grains/Cereals",2,"United Package"
10499,"1997-04-08","LILAS","Carlos González",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10499,28,"45.6",20,"0",4,"1937-09-19","1993-05-03",7,"Produce",2,"United Package"
10499,"1997-04-08","LILAS","Carlos González",49,"Maxilaku",3,"20",10,60,15,0,10499,49,"20",25,"0",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10500,"1997-04-09","LAMAI","Annette Roulet",15,"Genen Shouyu",2,"13",39,0,5,0,10500,15,"15.5",12,"0.05",6,"1963-07-02","1993-10-17",2,"Condiments",1,"Speedy Express"
10500,"1997-04-09","LAMAI","Annette Roulet",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10500,28,"45.6",8,"0.05",6,"1963-07-02","1993-10-17",7,"Produce",1,"Speedy Express"
10501,"1997-04-09","BLAUS","Hanna Moos",54,"Tourtière",6,"7.45",21,0,10,0,10501,54,"7.45",20,"0",9,"1966-01-27","1994-11-15",6,"Meat/Poultry",3,"Federal Shipping"
10502,"1997-04-10","PERIC","Guillermo Fernández",45,"Rogede sild",8,"9.5",5,70,15,0,10502,45,"9.5",21,"0",2,"1952-02-19","1992-08-14",8,"Seafood",1,"Speedy Express"
10502,"1997-04-10","PERIC","Guillermo Fernández",53,"Perth Pasties",6,"32.8",0,0,0,1,10502,53,"32.8",6,"0",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",1,"Speedy Express"
10502,"1997-04-10","PERIC","Guillermo Fernández",67,"Laughing Lumberjack Lager",1,"14",52,0,10,0,10502,67,"14",30,"0",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10503,"1997-04-11","HUNGO","Patricia McKenna",14,"Tofu",7,"23.25",35,0,0,0,10503,14,"23.25",70,"0",6,"1963-07-02","1993-10-17",7,"Produce",2,"United Package"
10503,"1997-04-11","HUNGO","Patricia McKenna",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10503,65,"21.05",20,"0",6,"1963-07-02","1993-10-17",2,"Condiments",2,"United Package"
10504,"1997-04-11","WHITC","Karl Jablonski",2,"Chang",1,"19",17,40,25,1,10504,2,"19",12,"0",4,"1937-09-19","1993-05-03",1,"Beverages",3,"Federal Shipping"
10504,"1997-04-11","WHITC","Karl Jablonski",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10504,21,"10",12,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10504,"1997-04-11","WHITC","Karl Jablonski",53,"Perth Pasties",6,"32.8",0,0,0,1,10504,53,"32.8",10,"0",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",3,"Federal Shipping"
10504,"1997-04-11","WHITC","Karl Jablonski",61,"Sirop d'érable",2,"28.5",113,0,25,0,10504,61,"28.5",25,"0",4,"1937-09-19","1993-05-03",2,"Condiments",3,"Federal Shipping"
10505,"1997-04-14","MEREP","Jean Fresnière",62,"Tarte au sucre",3,"49.3",17,0,0,0,10505,62,"49.3",3,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10506,"1997-04-15","KOENE","Philip Cramer",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10506,25,"14",18,"0.1",9,"1966-01-27","1994-11-15",3,"Confections",2,"United Package"
10506,"1997-04-15","KOENE","Philip Cramer",70,"Outback Lager",1,"15",15,10,30,0,10506,70,"15",14,"0.1",9,"1966-01-27","1994-11-15",1,"Beverages",2,"United Package"
10507,"1997-04-15","ANTON","Antonio Moreno",43,"Ipoh Coffee",1,"46",17,10,25,0,10507,43,"46",15,"0.15",7,"1960-05-29","1994-01-02",1,"Beverages",1,"Speedy Express"
10507,"1997-04-15","ANTON","Antonio Moreno",48,"Chocolade",3,"12.75",15,70,25,0,10507,48,"12.75",15,"0.15",7,"1960-05-29","1994-01-02",3,"Confections",1,"Speedy Express"
10508,"1997-04-16","OTTIK","Henriette Pfalzheim",13,"Konbu",8,"6",24,0,5,0,10508,13,"6",10,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10508,"1997-04-16","OTTIK","Henriette Pfalzheim",39,"Chartreuse verte",1,"18",69,0,5,0,10508,39,"18",10,"0",1,"1948-12-08","1992-05-01",1,"Beverages",2,"United Package"
10509,"1997-04-17","BLAUS","Hanna Moos",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10509,28,"45.6",3,"0",4,"1937-09-19","1993-05-03",7,"Produce",1,"Speedy Express"
10510,"1997-04-18","SAVEA","Jose Pavarotti",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10510,29,"123.79",36,"0",6,"1963-07-02","1993-10-17",6,"Meat/Poultry",3,"Federal Shipping"
10510,"1997-04-18","SAVEA","Jose Pavarotti",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10510,75,"7.75",36,"0.1",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10511,"1997-04-18","BONAP","Laurence Lebihan",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10511,4,"22",50,"0.15",4,"1937-09-19","1993-05-03",2,"Condiments",3,"Federal Shipping"
10511,"1997-04-18","BONAP","Laurence Lebihan",7,"Uncle Bob's Organic Dried Pears",7,"30",15,0,10,0,10511,7,"30",50,"0.15",4,"1937-09-19","1993-05-03",7,"Produce",3,"Federal Shipping"
10511,"1997-04-18","BONAP","Laurence Lebihan",8,"Northwoods Cranberry Sauce",2,"40",6,0,0,0,10511,8,"40",10,"0.15",4,"1937-09-19","1993-05-03",2,"Condiments",3,"Federal Shipping"
10512,"1997-04-21","FAMIA","Aria Cruz",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10512,24,"4.5",10,"0.15",7,"1960-05-29","1994-01-02",1,"Beverages",2,"United Package"
10512,"1997-04-21","FAMIA","Aria Cruz",46,"Spegesild",8,"12",95,0,0,0,10512,46,"12",9,"0.15",7,"1960-05-29","1994-01-02",8,"Seafood",2,"United Package"
10512,"1997-04-21","FAMIA","Aria Cruz",47,"Zaanse koeken",3,"9.5",36,0,0,0,10512,47,"9.5",6,"0.15",7,"1960-05-29","1994-01-02",3,"Confections",2,"United Package"
10512,"1997-04-21","FAMIA","Aria Cruz",60,"Camembert Pierrot",4,"34",19,0,0,0,10512,60,"34",12,"0.15",7,"1960-05-29","1994-01-02",4,"Dairy Products",2,"United Package"
10513,"1997-04-22","WANDK","Rita Müller",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10513,21,"10",40,"0.2",7,"1960-05-29","1994-01-02",3,"Confections",1,"Speedy Express"
10513,"1997-04-22","WANDK","Rita Müller",32,"Mascarpone Fabioli",4,"32",9,40,25,0,10513,32,"32",50,"0.2",7,"1960-05-29","1994-01-02",4,"Dairy Products",1,"Speedy Express"
10513,"1997-04-22","WANDK","Rita Müller",61,"Sirop d'érable",2,"28.5",113,0,25,0,10513,61,"28.5",15,"0.2",7,"1960-05-29","1994-01-02",2,"Condiments",1,"Speedy Express"
10514,"1997-04-22","ERNSH","Roland Mendel",20,"Sir Rodney's Marmalade",3,"81",40,0,0,0,10514,20,"81",39,"0",3,"1963-08-30","1992-04-01",3,"Confections",2,"United Package"
10514,"1997-04-22","ERNSH","Roland Mendel",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10514,28,"45.6",35,"0",3,"1963-08-30","1992-04-01",7,"Produce",2,"United Package"
10514,"1997-04-22","ERNSH","Roland Mendel",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10514,56,"38",70,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",2,"United Package"
10514,"1997-04-22","ERNSH","Roland Mendel",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10514,65,"21.05",39,"0",3,"1963-08-30","1992-04-01",2,"Condiments",2,"United Package"
10514,"1997-04-22","ERNSH","Roland Mendel",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10514,75,"7.75",50,"0",3,"1963-08-30","1992-04-01",1,"Beverages",2,"United Package"
10515,"1997-04-23","QUICK","Horst Kloss",9,"Mishi Kobe Niku",6,"97",29,0,0,1,10515,9,"97",16,"0.15",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",1,"Speedy Express"
10515,"1997-04-23","QUICK","Horst Kloss",16,"Pavlova",3,"17.45",29,0,10,0,10515,16,"17.45",50,"0",2,"1952-02-19","1992-08-14",3,"Confections",1,"Speedy Express"
10515,"1997-04-23","QUICK","Horst Kloss",27,"Schoggi Schokolade",3,"43.9",49,0,30,0,10515,27,"43.9",120,"0",2,"1952-02-19","1992-08-14",3,"Confections",1,"Speedy Express"
10515,"1997-04-23","QUICK","Horst Kloss",33,"Geitost",4,"2.5",112,0,20,0,10515,33,"2.5",16,"0.15",2,"1952-02-19","1992-08-14",4,"Dairy Products",1,"Speedy Express"
10515,"1997-04-23","QUICK","Horst Kloss",60,"Camembert Pierrot",4,"34",19,0,0,0,10515,60,"34",84,"0.15",2,"1952-02-19","1992-08-14",4,"Dairy Products",1,"Speedy Express"
10516,"1997-04-24","HUNGO","Patricia McKenna",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10516,18,"62.5",25,"0.1",2,"1952-02-19","1992-08-14",8,"Seafood",3,"Federal Shipping"
10516,"1997-04-24","HUNGO","Patricia McKenna",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10516,41,"9.65",80,"0.1",2,"1952-02-19","1992-08-14",8,"Seafood",3,"Federal Shipping"
10516,"1997-04-24","HUNGO","Patricia McKenna",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10516,42,"14",20,"0",2,"1952-02-19","1992-08-14",5,"Grains/Cereals",3,"Federal Shipping"
10517,"1997-04-24","NORTS","Simon Crowther",52,"Filo Mix",5,"7",38,0,25,0,10517,52,"7",6,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",3,"Federal Shipping"
10517,"1997-04-24","NORTS","Simon Crowther",59,"Raclette Courdavault",4,"55",79,0,0,0,10517,59,"55",4,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",3,"Federal Shipping"
10517,"1997-04-24","NORTS","Simon Crowther",70,"Outback Lager",1,"15",15,10,30,0,10517,70,"15",6,"0",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10518,"1997-04-25","TORTU","Miguel Angel Paolino",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10518,24,"4.5",5,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10518,"1997-04-25","TORTU","Miguel Angel Paolino",38,"Côte de Blaye",1,"263.5",17,0,15,0,10518,38,"263.5",15,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10518,"1997-04-25","TORTU","Miguel Angel Paolino",44,"Gula Malacca",2,"19.45",27,0,15,0,10518,44,"19.45",9,"0",4,"1937-09-19","1993-05-03",2,"Condiments",2,"United Package"
10519,"1997-04-28","CHOPS","Yang Wang",10,"Ikura",8,"31",31,0,0,0,10519,10,"31",16,"0.05",6,"1963-07-02","1993-10-17",8,"Seafood",3,"Federal Shipping"
10519,"1997-04-28","CHOPS","Yang Wang",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10519,56,"38",40,"0",6,"1963-07-02","1993-10-17",5,"Grains/Cereals",3,"Federal Shipping"
10519,"1997-04-28","CHOPS","Yang Wang",60,"Camembert Pierrot",4,"34",19,0,0,0,10519,60,"34",10,"0.05",6,"1963-07-02","1993-10-17",4,"Dairy Products",3,"Federal Shipping"
10520,"1997-04-29","SANTG","Jonas Bergulfsen",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10520,24,"4.5",8,"0",7,"1960-05-29","1994-01-02",1,"Beverages",1,"Speedy Express"
10520,"1997-04-29","SANTG","Jonas Bergulfsen",53,"Perth Pasties",6,"32.8",0,0,0,1,10520,53,"32.8",5,"0",7,"1960-05-29","1994-01-02",6,"Meat/Poultry",1,"Speedy Express"
10521,"1997-04-29","CACTU","Patricio Simpson",35,"Steeleye Stout",1,"18",20,0,15,0,10521,35,"18",3,"0",8,"1958-01-09","1994-03-05",1,"Beverages",2,"United Package"
10521,"1997-04-29","CACTU","Patricio Simpson",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10521,41,"9.65",10,"0",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10521,"1997-04-29","CACTU","Patricio Simpson",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10521,68,"12.5",6,"0",8,"1958-01-09","1994-03-05",3,"Confections",2,"United Package"
10522,"1997-04-30","LEHMS","Renate Messner",1,"Chai",1,"18",39,0,10,1,10522,1,"18",40,"0.2",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10522,"1997-04-30","LEHMS","Renate Messner",8,"Northwoods Cranberry Sauce",2,"40",6,0,0,0,10522,8,"40",24,"0",4,"1937-09-19","1993-05-03",2,"Condiments",1,"Speedy Express"
10522,"1997-04-30","LEHMS","Renate Messner",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10522,30,"25.89",20,"0.2",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10522,"1997-04-30","LEHMS","Renate Messner",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10522,40,"18.4",25,"0.2",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10523,"1997-05-01","SEVES","Hari Kumar",17,"Alice Mutton",6,"39",0,0,0,1,10523,17,"39",25,"0.1",7,"1960-05-29","1994-01-02",6,"Meat/Poultry",2,"United Package"
10523,"1997-05-01","SEVES","Hari Kumar",20,"Sir Rodney's Marmalade",3,"81",40,0,0,0,10523,20,"81",15,"0.1",7,"1960-05-29","1994-01-02",3,"Confections",2,"United Package"
10523,"1997-05-01","SEVES","Hari Kumar",37,"Gravad lax",8,"26",11,50,25,0,10523,37,"26",18,"0.1",7,"1960-05-29","1994-01-02",8,"Seafood",2,"United Package"
10523,"1997-05-01","SEVES","Hari Kumar",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10523,41,"9.65",6,"0.1",7,"1960-05-29","1994-01-02",8,"Seafood",2,"United Package"
10524,"1997-05-01","BERGS","Christina Berglund",10,"Ikura",8,"31",31,0,0,0,10524,10,"31",2,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10524,"1997-05-01","BERGS","Christina Berglund",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10524,30,"25.89",10,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10524,"1997-05-01","BERGS","Christina Berglund",43,"Ipoh Coffee",1,"46",17,10,25,0,10524,43,"46",60,"0",1,"1948-12-08","1992-05-01",1,"Beverages",2,"United Package"
10524,"1997-05-01","BERGS","Christina Berglund",54,"Tourtière",6,"7.45",21,0,10,0,10524,54,"7.45",15,"0",1,"1948-12-08","1992-05-01",6,"Meat/Poultry",2,"United Package"
10525,"1997-05-02","BONAP","Laurence Lebihan",36,"Inlagd Sill",8,"19",112,0,20,0,10525,36,"19",30,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10525,"1997-05-02","BONAP","Laurence Lebihan",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10525,40,"18.4",15,"0.1",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10526,"1997-05-05","WARTH","Pirkko Koskitalo",1,"Chai",1,"18",39,0,10,1,10526,1,"18",8,"0.15",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10526,"1997-05-05","WARTH","Pirkko Koskitalo",13,"Konbu",8,"6",24,0,5,0,10526,13,"6",10,"0",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10526,"1997-05-05","WARTH","Pirkko Koskitalo",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10526,56,"38",30,"0.15",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10527,"1997-05-05","QUICK","Horst Kloss",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10527,4,"22",50,"0.1",7,"1960-05-29","1994-01-02",2,"Condiments",1,"Speedy Express"
10527,"1997-05-05","QUICK","Horst Kloss",36,"Inlagd Sill",8,"19",112,0,20,0,10527,36,"19",30,"0.1",7,"1960-05-29","1994-01-02",8,"Seafood",1,"Speedy Express"
10528,"1997-05-06","GREAL","Howard Snyder",11,"Queso Cabrales",4,"21",22,30,30,0,10528,11,"21",3,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",2,"United Package"
10528,"1997-05-06","GREAL","Howard Snyder",33,"Geitost",4,"2.5",112,0,20,0,10528,33,"2.5",8,"0.2",6,"1963-07-02","1993-10-17",4,"Dairy Products",2,"United Package"
10528,"1997-05-06","GREAL","Howard Snyder",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10528,72,"34.8",9,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",2,"United Package"
10529,"1997-05-07","MAISD","Catherine Dewey",55,"Pâté chinois",6,"24",115,0,20,0,10529,55,"24",14,"0",5,"1955-03-04","1993-10-17",6,"Meat/Poultry",2,"United Package"
10529,"1997-05-07","MAISD","Catherine Dewey",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10529,68,"12.5",20,"0",5,"1955-03-04","1993-10-17",3,"Confections",2,"United Package"
10529,"1997-05-07","MAISD","Catherine Dewey",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10529,69,"36",10,"0",5,"1955-03-04","1993-10-17",4,"Dairy Products",2,"United Package"
10530,"1997-05-08","PICCO","Georg Pipps",17,"Alice Mutton",6,"39",0,0,0,1,10530,17,"39",40,"0",3,"1963-08-30","1992-04-01",6,"Meat/Poultry",2,"United Package"
10530,"1997-05-08","PICCO","Georg Pipps",43,"Ipoh Coffee",1,"46",17,10,25,0,10530,43,"46",25,"0",3,"1963-08-30","1992-04-01",1,"Beverages",2,"United Package"
10530,"1997-05-08","PICCO","Georg Pipps",61,"Sirop d'érable",2,"28.5",113,0,25,0,10530,61,"28.5",20,"0",3,"1963-08-30","1992-04-01",2,"Condiments",2,"United Package"
10530,"1997-05-08","PICCO","Georg Pipps",76,"Lakkalikööri",1,"18",57,0,20,0,10530,76,"18",50,"0",3,"1963-08-30","1992-04-01",1,"Beverages",2,"United Package"
10531,"1997-05-08","OCEAN","Yvonne Moncada",59,"Raclette Courdavault",4,"55",79,0,0,0,10531,59,"55",2,"0",7,"1960-05-29","1994-01-02",4,"Dairy Products",1,"Speedy Express"
10532,"1997-05-09","EASTC","Ann Devon",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10532,30,"25.89",15,"0",7,"1960-05-29","1994-01-02",8,"Seafood",3,"Federal Shipping"
10532,"1997-05-09","EASTC","Ann Devon",66,"Louisiana Hot Spiced Okra",2,"17",4,100,20,0,10532,66,"17",24,"0",7,"1960-05-29","1994-01-02",2,"Condiments",3,"Federal Shipping"
10533,"1997-05-12","FOLKO","Maria Larsson",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10533,4,"22",50,"0.05",8,"1958-01-09","1994-03-05",2,"Condiments",1,"Speedy Express"
10533,"1997-05-12","FOLKO","Maria Larsson",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10533,72,"34.8",24,"0",8,"1958-01-09","1994-03-05",4,"Dairy Products",1,"Speedy Express"
10533,"1997-05-12","FOLKO","Maria Larsson",73,"Röd Kaviar",8,"15",101,0,5,0,10533,73,"15",24,"0.05",8,"1958-01-09","1994-03-05",8,"Seafood",1,"Speedy Express"
10534,"1997-05-12","LEHMS","Renate Messner",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10534,30,"25.89",10,"0",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10534,"1997-05-12","LEHMS","Renate Messner",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10534,40,"18.4",10,"0.2",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10534,"1997-05-12","LEHMS","Renate Messner",54,"Tourtière",6,"7.45",21,0,10,0,10534,54,"7.45",10,"0.2",8,"1958-01-09","1994-03-05",6,"Meat/Poultry",2,"United Package"
10535,"1997-05-13","ANTON","Antonio Moreno",11,"Queso Cabrales",4,"21",22,30,30,0,10535,11,"21",50,"0.1",4,"1937-09-19","1993-05-03",4,"Dairy Products",1,"Speedy Express"
10535,"1997-05-13","ANTON","Antonio Moreno",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10535,40,"18.4",10,"0.1",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10535,"1997-05-13","ANTON","Antonio Moreno",57,"Ravioli Angelo",5,"19.5",36,0,20,0,10535,57,"19.5",5,"0.1",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",1,"Speedy Express"
10535,"1997-05-13","ANTON","Antonio Moreno",59,"Raclette Courdavault",4,"55",79,0,0,0,10535,59,"55",15,"0.1",4,"1937-09-19","1993-05-03",4,"Dairy Products",1,"Speedy Express"
10536,"1997-05-14","LEHMS","Renate Messner",12,"Queso Manchego La Pastora",4,"38",86,0,0,0,10536,12,"38",15,"0.25",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10536,"1997-05-14","LEHMS","Renate Messner",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10536,31,"12.5",20,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10536,"1997-05-14","LEHMS","Renate Messner",33,"Geitost",4,"2.5",112,0,20,0,10536,33,"2.5",30,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10536,"1997-05-14","LEHMS","Renate Messner",60,"Camembert Pierrot",4,"34",19,0,0,0,10536,60,"34",35,"0.25",3,"1963-08-30","1992-04-01",4,"Dairy Products",2,"United Package"
10537,"1997-05-14","RICSU","Michael Holz",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10537,31,"12.5",30,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",1,"Speedy Express"
10537,"1997-05-14","RICSU","Michael Holz",51,"Manjimup Dried Apples",7,"53",20,0,10,0,10537,51,"53",6,"0",1,"1948-12-08","1992-05-01",7,"Produce",1,"Speedy Express"
10537,"1997-05-14","RICSU","Michael Holz",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10537,58,"13.25",20,"0",1,"1948-12-08","1992-05-01",8,"Seafood",1,"Speedy Express"
10537,"1997-05-14","RICSU","Michael Holz",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10537,72,"34.8",21,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",1,"Speedy Express"
10537,"1997-05-14","RICSU","Michael Holz",73,"Röd Kaviar",8,"15",101,0,5,0,10537,73,"15",9,"0",1,"1948-12-08","1992-05-01",8,"Seafood",1,"Speedy Express"
10538,"1997-05-15","BSBEV","Victoria Ashworth",70,"Outback Lager",1,"15",15,10,30,0,10538,70,"15",7,"0",9,"1966-01-27","1994-11-15",1,"Beverages",3,"Federal Shipping"
10538,"1997-05-15","BSBEV","Victoria Ashworth",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10538,72,"34.8",1,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",3,"Federal Shipping"
10539,"1997-05-16","BSBEV","Victoria Ashworth",13,"Konbu",8,"6",24,0,5,0,10539,13,"6",8,"0",6,"1963-07-02","1993-10-17",8,"Seafood",3,"Federal Shipping"
10539,"1997-05-16","BSBEV","Victoria Ashworth",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10539,21,"10",15,"0",6,"1963-07-02","1993-10-17",3,"Confections",3,"Federal Shipping"
10539,"1997-05-16","BSBEV","Victoria Ashworth",33,"Geitost",4,"2.5",112,0,20,0,10539,33,"2.5",15,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",3,"Federal Shipping"
10539,"1997-05-16","BSBEV","Victoria Ashworth",49,"Maxilaku",3,"20",10,60,15,0,10539,49,"20",6,"0",6,"1963-07-02","1993-10-17",3,"Confections",3,"Federal Shipping"
10540,"1997-05-19","QUICK","Horst Kloss",3,"Aniseed Syrup",2,"10",13,70,25,0,10540,3,"10",60,"0",3,"1963-08-30","1992-04-01",2,"Condiments",3,"Federal Shipping"
10540,"1997-05-19","QUICK","Horst Kloss",26,"Gumbär Gummibärchen",3,"31.23",15,0,0,0,10540,26,"31.23",40,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10540,"1997-05-19","QUICK","Horst Kloss",38,"Côte de Blaye",1,"263.5",17,0,15,0,10540,38,"263.5",30,"0",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10540,"1997-05-19","QUICK","Horst Kloss",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10540,68,"12.5",35,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10541,"1997-05-19","HANAR","Mario Pontes",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10541,24,"4.5",35,"0.1",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10541,"1997-05-19","HANAR","Mario Pontes",38,"Côte de Blaye",1,"263.5",17,0,15,0,10541,38,"263.5",4,"0.1",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10541,"1997-05-19","HANAR","Mario Pontes",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10541,65,"21.05",36,"0.1",2,"1952-02-19","1992-08-14",2,"Condiments",1,"Speedy Express"
10541,"1997-05-19","HANAR","Mario Pontes",71,"Flotemysost",4,"21.5",26,0,0,0,10541,71,"21.5",9,"0.1",2,"1952-02-19","1992-08-14",4,"Dairy Products",1,"Speedy Express"
